# Sensor Winterfeldallee, Rangsdorf, Germany (Citizen Science project sensor.community/21611)
# https://aqicn.org/station/@66838/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2023-02-08T00:00:00.000Z,10.67,31.57,18.37,13.87,21.07,4.589,403
2023-02-09T00:00:00.000Z,3.6,22.8,9.86,8.52,11.07,2.157,460
2023-02-10T00:00:00.000Z,7.03,25,17.37,14.4,20.07,4.171,471
2023-02-11T00:00:00.000Z,4.37,31.2,20.17,8.52,23.13,7.705,431
2023-02-12T00:00:00.000Z,2.23,15.03,4.17,3.5,5.2,2.448,503
2023-02-13T00:00:00.000Z,2.52,15.5,8.61,7.09,11.18,2.987,372
2023-02-14T00:00:00.000Z,10.19,20.03,14.07,12.97,15.2,1.685,423
2023-02-15T00:00:00.000Z,4.09,35.9,19.57,15.27,21.83,5.885,363
2023-02-16T00:00:00.000Z,9.83,22.47,14.3,12.83,15.87,2.223,416
2023-02-17T00:00:00.000Z,0.6,23.9,11.07,2.5,19.57,8.085,391
2023-02-18T00:00:00.000Z,0.4,3,1.43,1.03,1.87,0.541,502
2023-02-19T00:00:00.000Z,0.5,14.93,2.1,1.52,2.83,1.557,432
2023-02-20T00:00:00.000Z,1.8,7.17,4.51,3.69,5.43,1.19,512
2023-02-21T00:00:00.000Z,0.4,8.69,3.35,2.27,5.17,1.978,492
2023-02-22T00:00:00.000Z,1.7,8.5,3.27,2.8,3.9,1.235,394
2023-02-23T00:00:00.000Z,7.07,39.17,14.63,13.33,19.2,8.386,376
2023-02-24T00:00:00.000Z,0.67,17.32,2.47,1.57,7.67,4.265,510
2023-02-25T00:00:00.000Z,0.47,4.5,1.1,0.87,1.57,0.487,402
2023-02-26T00:00:00.000Z,0.6,17.03,1.5,1.1,3.5,2.24,499
2023-02-27T00:00:00.000Z,0.5,13.4,2.4,1.6,6.33,3.36,503
2023-02-28T00:00:00.000Z,1.33,72.63,5.2,4,7.7,4.362,432
2023-03-01T00:00:00.000Z,1.53,19.8,9.52,4.51,11.5,4.305,513
2023-03-02T00:00:00.000Z,8.02,39.33,18.1,11.65,25.62,7.805,540
2023-03-03T00:00:00.000Z,6.43,20.73,13.5,11.23,15.7,3.086,398
2023-03-04T00:00:00.000Z,1.4,19.6,3.87,2.9,5.2,3.783,519
2023-03-05T00:00:00.000Z,0.5,4.53,1.77,1.3,2.52,0.806,542
2023-03-06T00:00:00.000Z,0.7,13.67,2.47,1.5,4.63,2.783,519
2023-03-07T00:00:00.000Z,0.8,19.3,5.6,2.27,12.27,5.297,516
2023-03-08T00:00:00.000Z,1.37,15.57,5.27,4.2,6.9,2.234,548
2023-03-09T00:00:00.000Z,8.5,31.93,14.27,12.23,18.07,4.199,462
2023-03-10T00:00:00.000Z,0.7,17.97,10,7.02,12.35,4.093,533
2023-03-11T00:00:00.000Z,0.67,9.69,3,1.87,5.09,2.102,506
2023-03-12T00:00:00.000Z,0.9,26.87,2.06,1.6,4.2,2.148,539
2023-03-13T00:00:00.000Z,0.6,25.05,1.92,1.14,3.27,2.021,527
2023-03-14T00:00:00.000Z,0.4,3.17,0.97,0.7,1.6,0.593,402
2023-03-15T00:00:00.000Z,0.63,8.13,1.7,1.37,2.17,0.776,539
2023-03-16T00:00:00.000Z,0.5,8.63,2,1.52,2.57,0.992,532
2023-03-17T00:00:00.000Z,1.33,8.23,3.77,2.77,4.63,1.281,538
2023-03-18T00:00:00.000Z,1.73,19.07,4.3,3.67,5.67,3.001,430
2023-03-19T00:00:00.000Z,3.57,18.57,9.07,6.07,10.73,2.846,518
2023-03-20T00:00:00.000Z,3.53,120.37,11.25,6.02,13.85,6.924,496
2023-03-21T00:00:00.000Z,5.78,76.03,12.79,9.93,15.93,4.623,510
2023-03-22T00:00:00.000Z,1.27,37.35,4.38,2,9.19,3.934,519
2023-03-23T00:00:00.000Z,0.73,10.93,1.5,1.3,1.9,1.381,512
2023-03-24T00:00:00.000Z,0.93,11.47,2.2,1.6,2.89,1.17,504
2023-03-25T00:00:00.000Z,0.4,2.33,0.9,0.7,1.23,0.365,488
2023-03-26T00:00:00.000Z,0.7,3.73,1.63,1.33,2.06,0.537,386
2023-03-27T00:00:00.000Z,0.33,5.17,1.12,0.93,1.37,0.4,467
2023-03-28T00:00:00.000Z,0.3,25.13,1.07,0.73,2.42,3.256,512
2023-03-29T00:00:00.000Z,1.7,8.02,3.87,3.03,4.76,1.319,437
2023-03-30T00:00:00.000Z,1.12,35.67,3.07,2.37,4.73,2.184,504
2023-03-31T00:00:00.000Z,0.65,10.63,1.5,1.2,1.83,1.483,488
2023-04-01T00:00:00.000Z,0.8,5.3,1.8,1.43,2.67,1.031,316
2023-04-02T00:00:00.000Z,0.56,8.52,1.6,1.35,2.09,0.79,441
2023-04-03T00:00:00.000Z,0.6,23.87,1.5,1.23,2.02,2.439,535
2023-04-04T00:00:00.000Z,0.6,7.07,1.7,1.2,3.12,1.569,565
2023-04-05T00:00:00.000Z,1.83,18.77,3.55,2.9,5.17,2.456,566
2023-04-06T00:00:00.000Z,1.2,25.5,4.92,2.4,9.94,4.408,584
2023-04-07T00:00:00.000Z,2.1,17.2,7.47,5.3,9.77,2.714,559
2023-04-08T00:00:00.000Z,6.13,52.87,17.73,9.8,26.03,9.095,571
2023-04-09T00:00:00.000Z,7.3,51.57,20,15.02,23.02,6.978,573
2023-04-10T00:00:00.000Z,4.67,41.7,9.55,6.3,18.42,6.417,480
2023-04-11T00:00:00.000Z,0.5,11.63,2.02,1.2,5.8,2.326,569
2023-04-12T00:00:00.000Z,0.8,6.8,2,1.5,2.6,0.922,568
2023-04-13T00:00:00.000Z,0.6,31,2.86,1.09,4.97,3.369,580
2023-04-14T00:00:00.000Z,2.33,19.73,4.97,4.09,6.83,2.559,570
2023-04-15T00:00:00.000Z,3.3,23.33,8.52,7.17,13.07,4.786,582
2023-04-16T00:00:00.000Z,5.23,81.43,10.8,9.33,12.97,4.426,578
2023-04-17T00:00:00.000Z,8.6,18.39,12.17,10.97,13.82,2.094,576
2023-04-18T00:00:00.000Z,2.77,11.5,9.17,5.29,9.93,2.538,577
2023-04-19T00:00:00.000Z,1.2,10.63,2.83,2.37,3.9,1.563,492
2023-04-20T00:00:00.000Z,4.3,17.93,9.6,6.43,13.2,3.62,585
2023-04-21T00:00:00.000Z,3.97,34.95,6.4,5.62,8.94,2.969,525
2023-04-22T00:00:00.000Z,3.78,36.04,6.73,5.37,8.02,4.571,513
2023-04-23T00:00:00.000Z,1.1,13.7,6.61,3.97,9.81,3.324,376
2023-04-24T00:00:00.000Z,0.3,5.4,1.02,0.8,2.5,1.386,574
2023-04-25T00:00:00.000Z,0.7,4.37,2,1.53,2.7,0.771,580
2023-04-26T00:00:00.000Z,0.56,3.53,1.73,1.43,2.04,0.488,579
2023-04-27T00:00:00.000Z,0.65,34.9,1.97,1.5,2.59,4.911,585
2023-04-28T00:00:00.000Z,2.29,8.86,3.71,3.3,4.47,1.274,398
2023-04-29T00:00:00.000Z,2.87,21.7,7.97,4.68,12.27,4.514,573
2023-04-30T00:00:00.000Z,1.23,17.32,2.43,2.06,3,3.075,414
2023-05-01T00:00:00.000Z,2.1,40.5,5.53,3.96,7.19,4.104,561
2023-05-02T00:00:00.000Z,1.1,6.97,2.8,2.23,3.83,1.308,559
2023-05-03T00:00:00.000Z,1,9.77,1.8,1.53,2.1,0.772,410
2023-05-04T00:00:00.000Z,1.52,15.5,2.87,2.29,3.6,1.279,578
2023-05-05T00:00:00.000Z,1.77,5.93,3.6,3.13,4.29,0.843,408
2023-05-06T00:00:00.000Z,1.7,48.23,4.97,3.4,6.1,2.679,572
2023-05-07T00:00:00.000Z,0.8,9.3,2.9,2,6.8,2.461,451
2023-05-08T00:00:00.000Z,1.17,6.6,2.25,1.8,3.4,1.193,559
2023-05-09T00:00:00.000Z,1.55,5.09,2.63,2.29,3.03,0.614,573
2023-05-10T00:00:00.000Z,1.48,8.43,3.53,2.4,4.73,1.45,569
2023-05-11T00:00:00.000Z,1.3,9.6,2.99,2.02,4.93,2.016,566
2023-05-12T00:00:00.000Z,1.9,5.47,2.95,2.54,3.99,0.858,585
2023-05-13T00:00:00.000Z,1.65,9.15,3.47,2.72,4.59,1.579,571
2023-05-14T00:00:00.000Z,1.7,13.57,4.4,2.92,6.9,2.522,576
2023-05-15T00:00:00.000Z,1.38,11.43,4.93,3.13,6.9,2.563,572
2023-05-16T00:00:00.000Z,0.6,10.87,2.9,1.48,7.97,3.276,459
2023-05-17T00:00:00.000Z,0.9,155.9,2.15,1.64,2.82,7.444,560
2023-05-18T00:00:00.000Z,0.77,7.73,1.63,1.35,2.17,0.894,579
2023-05-19T00:00:00.000Z,0.9,6.17,1.67,1.38,2.1,0.547,577
2023-05-20T00:00:00.000Z,2,12.15,5.88,3.8,6.8,2.084,583
2023-05-21T00:00:00.000Z,2.83,20.55,6.2,4.45,13.51,5.127,569
2023-05-22T00:00:00.000Z,2.15,11,3.67,3.17,4.22,0.847,537
2023-05-23T00:00:00.000Z,1.8,16.14,4.55,3.33,7.05,3.334,574
2023-05-24T00:00:00.000Z,1.52,5.47,2.69,2.22,3.25,0.692,572
2023-05-25T00:00:00.000Z,2.29,7.53,4.13,3.55,4.78,0.962,533
2023-05-26T00:00:00.000Z,1.9,5.93,3.67,2.88,4.47,0.911,430
2023-05-27T00:00:00.000Z,0.63,4.57,1.6,1.2,3.08,1.058,466
2023-05-28T00:00:00.000Z,1.33,13.9,2.63,2.2,3.87,1.928,487
2023-05-29T00:00:00.000Z,0.9,18.1,2.08,1.73,2.79,1.873,501
2023-05-30T00:00:00.000Z,0.85,4.05,1.7,1.45,1.92,0.394,576
2023-05-31T00:00:00.000Z,0.68,2.83,1.45,1.2,1.65,0.33,352
2023-06-01T00:00:00.000Z,1.25,13.63,3.03,2.4,4.57,1.879,562
2023-06-02T00:00:00.000Z,0.43,13.43,1.25,0.85,3.05,1.62,569
2023-06-03T00:00:00.000Z,0.7,107.28,1.17,0.98,1.4,5.152,456
2023-06-04T00:00:00.000Z,0.5,16.73,1.23,0.98,2.06,1.641,579
2023-06-05T00:00:00.000Z,1,20.37,1.95,1.65,2.4,3.285,572
2023-06-06T00:00:00.000Z,1.33,6.93,3.4,2.1,4.37,1.372,364
2023-06-07T00:00:00.000Z,1.92,8.55,3.1,2.72,4.18,1.557,572
2023-06-08T00:00:00.000Z,3,8.23,4.09,3.75,4.5,0.715,439
2023-06-09T00:00:00.000Z,1.55,12.55,4.03,3.4,4.51,0.931,565
2023-06-10T00:00:00.000Z,2.75,8.85,5.07,4.28,6.43,1.462,575
2023-06-11T00:00:00.000Z,1.73,7.72,4.9,3.1,5.85,1.547,581
2023-06-12T00:00:00.000Z,2.42,5.35,3.75,3.42,4.2,0.522,575
2023-06-13T00:00:00.000Z,0.7,7.03,2.35,1.6,3.13,0.919,576
2023-06-14T00:00:00.000Z,1.77,5.95,3.13,2.7,3.92,0.812,571
2023-06-15T00:00:00.000Z,1.3,7.47,3.58,3.13,3.97,0.961,578
2023-06-16T00:00:00.000Z,1.83,13.52,4.48,3.88,7.57,2.45,580
2023-06-17T00:00:00.000Z,3.15,17.27,8.9,5.75,11,3.289,573
2023-06-18T00:00:00.000Z,3.6,15.4,7.53,5.09,10,3.014,574
2023-06-19T00:00:00.000Z,7.9,17.3,12.65,10.75,14.05,2.077,375
2023-06-20T00:00:00.000Z,16.45,34.29,26.63,22.75,28.95,4.144,559
2023-06-21T00:00:00.000Z,3.83,42.33,9.93,5.55,31.4,12.67,570
2023-06-22T00:00:00.000Z,3.03,14.45,4.93,4.34,8.55,3.188,573
2023-06-23T00:00:00.000Z,3.03,17.95,8.81,7.25,11.23,3.364,570
2023-06-24T00:00:00.000Z,2.5,18.89,4.88,3.75,9.34,3.819,577
2023-06-25T00:00:00.000Z,4.03,10.9,6.47,5.38,8.19,1.711,587
2023-06-26T00:00:00.000Z,1.14,25.48,6.6,5.09,12.18,5.086,507
2023-06-27T00:00:00.000Z,0.45,3.2,1.3,1,1.9,0.597,578
2023-06-28T00:00:00.000Z,0.9,3.4,1.7,1.4,2.13,0.463,585
2023-06-29T00:00:00.000Z,1.88,68.28,3.45,2.83,4.22,2.856,583
2023-06-30T00:00:00.000Z,1.65,17.75,7.63,2.83,12.48,4.853,579
2023-07-01T00:00:00.000Z,1.17,7.13,2.7,2,4.63,1.64,379
2023-07-02T00:00:00.000Z,1.1,6.32,3.78,2.5,4.43,1.147,583
2023-07-03T00:00:00.000Z,1.6,9,3.5,2.78,5.17,1.651,549
2023-07-04T00:00:00.000Z,1.85,4.5,2.95,2.6,3.35,0.526,414
2023-07-05T00:00:00.000Z,0.93,11.27,2.5,1.7,4.55,2.29,542
2023-07-06T00:00:00.000Z,1.1,8.02,2.38,1.94,2.79,0.657,273
2023-07-07T00:00:00.000Z,1.1,5.28,2.88,2.17,3.65,0.861,516
2023-07-08T00:00:00.000Z,2.33,15.75,4.3,3.45,5.53,1.632,344
2023-07-09T00:00:00.000Z,2.83,6.4,4.43,3.96,4.88,0.66,368
2023-07-10T00:00:00.000Z,1.7,9.68,5.72,4.95,7.72,1.988,343
2023-07-11T00:00:00.000Z,1.45,6.5,3.8,3.08,4.28,0.881,529
2023-07-12T00:00:00.000Z,0.68,8.38,2.2,1.57,4.67,1.879,541
2023-07-13T00:00:00.000Z,0.7,4.22,1.9,1.4,2.41,0.634,553
2023-07-14T00:00:00.000Z,1.2,4.28,2.39,2.08,2.72,0.468,548
2023-07-15T00:00:00.000Z,1.3,7.2,3.33,2.39,3.95,0.99,581
2023-07-16T00:00:00.000Z,1.23,8.1,2.42,1.9,3.28,1.1,587
2023-07-17T00:00:00.000Z,0.8,4.84,2.97,2.24,3.58,0.896,389
2023-07-18T00:00:00.000Z,1,5.45,2.15,1.7,2.71,0.707,584
2023-07-19T00:00:00.000Z,1.1,3.47,2.04,1.8,2.35,0.414,470
2023-07-20T00:00:00.000Z,0.4,9.93,1,0.73,4.32,2.488,562
2023-07-21T00:00:00.000Z,0.75,4.2,1.85,1.5,2.27,0.555,579
2023-07-22T00:00:00.000Z,1.8,8.63,3.45,2.92,4.53,1.213,586
2023-07-23T00:00:00.000Z,1.5,6.97,3.33,2.41,4.55,1.169,584
2023-07-24T00:00:00.000Z,0.4,29.73,2.22,1.6,3.15,1.467,581
2023-07-25T00:00:00.000Z,0.9,4.95,1.85,1.52,2.33,0.851,583
2023-07-26T00:00:00.000Z,0.55,12.73,1.2,1.05,1.48,0.606,579
2023-07-27T00:00:00.000Z,1.38,13.98,2.6,2.17,3,0.857,575
2023-07-28T00:00:00.000Z,0.9,5.13,1.85,1.4,2.88,1.045,588
2023-07-29T00:00:00.000Z,0.1,6.88,1.59,0.2,3.65,1.769,582
2023-07-30T00:00:00.000Z,0.1,0.65,0.2,0.2,0.2,0.05,585
2023-07-31T00:00:00.000Z,0.1,0.6,0.2,0.2,0.3,0.061,579
2023-08-01T00:00:00.000Z,0.1,0.52,0.2,0.2,0.3,0.054,587
2023-08-02T00:00:00.000Z,0.15,2.02,0.22,0.2,0.3,0.341,573
2023-08-03T00:00:00.000Z,0.3,2.67,0.9,0.65,1.42,0.554,571
2023-08-04T00:00:00.000Z,0.88,5.09,2.22,1.8,3.08,0.83,585
2023-08-05T00:00:00.000Z,1.33,14.95,2.63,2.17,3.8,1.892,582
2023-08-06T00:00:00.000Z,2.13,10.93,5.43,4.68,6.03,1.666,579
2023-08-07T00:00:00.000Z,0.93,5.93,1.8,1.48,3.13,1.195,583
2023-08-08T00:00:00.000Z,0.9,3.35,1.67,1.48,1.9,0.335,586
2023-08-09T00:00:00.000Z,0.47,4.65,1.4,0.93,2.13,0.757,580
2023-08-10T00:00:00.000Z,0.9,10.1,1.8,1.4,2.25,1.911,568
2023-08-11T00:00:00.000Z,0.7,5.78,2.5,1.34,3.75,1.278,573
2023-08-12T00:00:00.000Z,2.65,6.93,4.38,3.95,4.97,0.731,583
2023-08-13T00:00:00.000Z,1.3,5.05,2.45,1.98,3.5,0.894,583
2023-08-14T00:00:00.000Z,1.35,7.57,3.5,2.6,4.28,1.094,583
2023-08-15T00:00:00.000Z,1.4,12.45,5.2,3.58,7.35,2.599,582
2023-08-16T00:00:00.000Z,1.6,10.65,3.8,3.13,4.53,1.585,585
2023-08-17T00:00:00.000Z,2.04,7.22,3.91,2.95,5.03,1.246,584
2023-08-18T00:00:00.000Z,3.4,14.5,6.88,5.47,9.53,2.371,585
2023-08-19T00:00:00.000Z,5.68,17.7,11.4,8.43,13.05,2.665,581
2023-08-20T00:00:00.000Z,1,15.32,3.05,1.92,9.63,4.133,571
2023-08-21T00:00:00.000Z,0.7,11.18,1.84,1.2,6.9,2.949,570
2023-08-22T00:00:00.000Z,1.14,5.15,2.13,1.85,2.58,0.724,579
2023-08-23T00:00:00.000Z,1.2,6.35,3.3,2.04,4.55,1.329,586
2023-08-24T00:00:00.000Z,1.67,5.47,3.3,2.67,4.2,0.901,582
2023-08-25T00:00:00.000Z,1.8,12.1,6.05,4.93,7.28,1.956,572
2023-08-26T00:00:00.000Z,0.88,70.63,2.85,2.06,4.4,9.492,584
2023-08-27T00:00:00.000Z,1.02,5.88,3.3,2.02,4,1.114,565
2023-08-28T00:00:00.000Z,0.7,5.07,1.4,1.08,1.95,0.845,579
2023-08-29T00:00:00.000Z,0.93,7.35,2.6,2.08,3.5,1.138,576
2023-08-30T00:00:00.000Z,0.93,6.55,2.44,1.7,3.15,1.113,578
2023-08-31T00:00:00.000Z,0.56,4.59,1.3,1,2,0.875,579
2023-09-01T00:00:00.000Z,0.9,7.25,2.4,1.77,3.58,1.43,574
2023-09-02T00:00:00.000Z,2.27,14.55,5.18,3.6,6.75,2.589,575
2023-09-03T00:00:00.000Z,0.68,8.63,2.5,1.3,5.65,2.272,574
2023-09-04T00:00:00.000Z,0.93,10.7,2.04,1.58,2.6,0.747,576
2023-09-05T00:00:00.000Z,0.93,9.65,2.67,1.85,3.33,0.935,579
2023-09-06T00:00:00.000Z,2,10.45,4.5,3.67,5.32,1.316,582
2023-09-07T00:00:00.000Z,2.42,14.38,5.3,4.09,6.45,1.609,587
2023-09-08T00:00:00.000Z,3.83,10.73,6.7,5.13,8.25,1.778,579
2023-09-09T00:00:00.000Z,2.92,13.63,8.36,4.34,9.88,2.895,578
2023-09-10T00:00:00.000Z,3.63,13.52,8.05,5.46,10.15,2.472,576
2023-09-11T00:00:00.000Z,4.2,15.7,6.93,5.63,9.25,2.175,580
2023-09-12T00:00:00.000Z,1.6,20.45,6.6,2.9,12.35,5.448,578
2023-09-13T00:00:00.000Z,0.8,13.07,2.54,1.92,7.18,3.112,558
2023-09-14T00:00:00.000Z,0.82,5.7,1.83,1.4,2.4,0.806,577
2023-09-15T00:00:00.000Z,1.47,5.07,2.57,2.27,3.03,0.655,560
2023-09-16T00:00:00.000Z,1.85,10.35,3.25,2.85,4.59,2.35,583
2023-09-17T00:00:00.000Z,2.35,10.9,6.65,4.65,8.8,2.312,583
2023-09-18T00:00:00.000Z,1,7.9,4.3,2.22,5.97,1.899,570
2023-09-19T00:00:00.000Z,0.98,11.48,1.7,1.48,2,0.806,549
2023-09-20T00:00:00.000Z,0.8,3.97,1.6,1.35,1.9,0.395,551
2023-09-21T00:00:00.000Z,0.85,5.43,2.4,1.88,3.53,1.087,578
2023-09-22T00:00:00.000Z,0.6,22.48,2.02,1.14,4.95,2.718,579
2023-09-23T00:00:00.000Z,0.4,22.67,1.3,0.93,3.07,2.773,587
2023-09-24T00:00:00.000Z,0.7,11.3,2.47,1.73,4.33,2.257,570
2023-09-25T00:00:00.000Z,1.27,26.65,4.4,2.38,5.63,3.344,586
2023-09-26T00:00:00.000Z,4.18,43.7,8.09,6.75,10.45,3.882,556
2023-09-27T00:00:00.000Z,4.53,15.57,9.77,8.05,11.1,2.025,571
2023-09-28T00:00:00.000Z,4.45,39.67,9.73,6.47,11,5.02,582
2023-09-29T00:00:00.000Z,0.43,31.05,6.97,5.43,12.13,4.732,585
2023-09-30T00:00:00.000Z,0.68,6.68,2.52,1.73,3.05,1.038,575
2023-10-01T00:00:00.000Z,1.67,8.02,3.25,2.7,4,1.051,535
2023-10-02T00:00:00.000Z,2.83,8.35,5.57,4.68,6.45,1.158,546
2023-10-03T00:00:00.000Z,0.73,11.55,6.78,2.45,8.16,3.025,569
2023-10-04T00:00:00.000Z,1.3,5.09,2.6,2.17,3.55,0.864,577
2023-10-05T00:00:00.000Z,0.45,5.6,3.1,2.1,3.65,1.11,571
2023-10-06T00:00:00.000Z,1.2,17.17,2.63,2.13,6.65,3.907,565
2023-10-07T00:00:00.000Z,0.3,9.5,2.79,2.15,4.05,1.685,562
2023-10-08T00:00:00.000Z,0.43,47.05,1.92,1.14,3,3.536,571
2023-10-09T00:00:00.000Z,1.1,13.47,5.15,3.2,8.61,3.07,556
2023-10-10T00:00:00.000Z,1.2,11.55,5.28,2.44,8.02,2.859,537
2023-10-11T00:00:00.000Z,2,79.9,3.97,3.47,4.92,3.599,556
2023-10-12T00:00:00.000Z,0.98,7.88,2.47,1.75,3.97,1.591,563
2023-10-13T00:00:00.000Z,3.17,11.25,5.07,4.45,5.93,1.706,559
2023-10-14T00:00:00.000Z,0.4,5.2,1.33,1.07,2.72,1.089,568
2023-10-15T00:00:00.000Z,0.43,3.13,1.1,0.83,1.43,0.44,574
2023-10-16T00:00:00.000Z,0.5,20.6,1.27,1,2.52,2.057,568
2023-10-17T00:00:00.000Z,0.5,13.83,3.4,1.94,5.99,3.112,557
2023-10-18T00:00:00.000Z,2.83,25.37,6.33,4.51,8.25,2.8,564
2023-10-19T00:00:00.000Z,4.33,21.87,15.27,12.4,17.82,4.11,550
2023-10-20T00:00:00.000Z,0.8,11.37,4.53,2.73,6.63,2.477,578
2023-10-21T00:00:00.000Z,0.3,68.72,9.8,2.38,13.08,13.79,580
2023-10-22T00:00:00.000Z,0.52,12,1.9,1.33,3.67,1.944,574
2023-10-23T00:00:00.000Z,1.12,31.73,2.87,2.15,5.13,3.118,583
2023-10-24T00:00:00.000Z,4.34,19.14,6.67,5.94,8.76,2.824,577
2023-10-25T00:00:00.000Z,3.15,14.67,8.3,7,11.3,2.656,583
2023-10-26T00:00:00.000Z,3.2,26.23,8.4,5.77,11.1,3.189,580
2023-10-27T00:00:00.000Z,6.8,18.77,10.7,9.05,12.87,2.196,572
2023-10-28T00:00:00.000Z,1.25,22.73,4.97,3.6,6.8,2.949,585
2023-10-29T00:00:00.000Z,0.43,10.57,1.8,1.1,2.44,2.085,580
2023-10-30T00:00:00.000Z,0.4,5.7,1.05,0.8,2.46,1.062,584
2023-10-31T00:00:00.000Z,0.3,7.57,1.33,0.82,3.3,1.636,587
2023-11-01T00:00:00.000Z,0.37,13.9,1.23,0.82,2.43,1.492,562
2023-11-02T00:00:00.000Z,0.8,9.75,2.08,1.57,5.45,2.267,556
2023-11-03T00:00:00.000Z,0.8,12.9,2.47,1.57,4.8,2.454,580
2023-11-04T00:00:00.000Z,0.4,7.93,1.5,1.1,2.2,1.225,587
2023-11-05T00:00:00.000Z,0.4,5.47,0.9,0.77,1.2,0.456,584
2023-11-06T00:00:00.000Z,0.32,3.08,1,0.8,1.2,0.323,573
2023-11-07T00:00:00.000Z,0.4,13.37,0.9,0.7,1.07,0.582,570
2023-11-08T00:00:00.000Z,0.5,4.63,1.1,0.9,1.4,0.528,576
2023-11-09T00:00:00.000Z,0.56,4.13,1.17,0.97,1.5,0.523,541
2023-11-10T00:00:00.000Z,0.4,13.23,1.07,0.8,1.73,1.698,563
2023-11-11T00:00:00.000Z,1,19.2,2.06,1.7,3.3,1.796,578
2023-11-12T00:00:00.000Z,1.97,8.77,3.99,3.27,4.76,1.256,354
2023-11-13T00:00:00.000Z,0.8,10.23,2.93,2.23,3.7,1.305,577
2023-11-14T00:00:00.000Z,0.8,5.23,2.14,1.8,2.52,0.59,578
2023-11-15T00:00:00.000Z,0.33,14.43,1.2,0.9,3.09,1.708,581
2023-11-16T00:00:00.000Z,0.2,8.73,2.02,1.12,3.07,1.455,585
2023-11-17T00:00:00.000Z,1.23,6.63,3.13,2.7,3.69,0.879,572
2023-11-18T00:00:00.000Z,3.5,17.87,5.63,5.09,6.83,1.848,565
2023-11-19T00:00:00.000Z,0.83,5.67,3.27,2.4,3.9,1.049,573
2023-11-20T00:00:00.000Z,0.4,4.87,1.73,1.1,2.37,0.812,581
2023-11-21T00:00:00.000Z,1.2,17.17,5.87,3.3,7.67,2.983,579
2023-11-22T00:00:00.000Z,2.67,15.3,4.97,4.37,8.16,2.676,585
2023-11-23T00:00:00.000Z,0.3,9.33,3.83,3.07,4.43,1.302,583
2023-11-24T00:00:00.000Z,0.3,3.8,1.2,0.83,1.6,0.6,581
2023-11-25T00:00:00.000Z,0.4,5.13,1.53,1.12,2.33,0.955,577
2023-11-26T00:00:00.000Z,0.8,52.1,2,1.37,10.23,9.217,578
2023-11-27T00:00:00.000Z,2.57,14.1,6.4,5.2,8.02,1.834,584
2023-11-28T00:00:00.000Z,3.73,33.13,9.23,7.53,10.83,3.339,583
2023-11-29T00:00:00.000Z,1.6,10.9,5.43,4.83,6.59,1.695,588
2023-11-30T00:00:00.000Z,3.97,52.47,7.73,6.33,9.86,4.219,589
2023-12-01T00:00:00.000Z,4.17,21.6,9.17,7.73,10.27,2.08,577
2023-12-02T00:00:00.000Z,1.37,12.63,7.33,5.97,8.67,1.847,535
2023-12-03T00:00:00.000Z,0.3,29.43,8.68,7.37,10.92,2.842,584
2023-12-04T00:00:00.000Z,7.13,53.7,11.87,10.43,15.07,6.537,585
2023-12-05T00:00:00.000Z,10.53,133.19,16.3,14.47,21.37,8.057,577
2023-12-06T00:00:00.000Z,9.27,45.27,20.17,14.8,22.1,5.257,583
2023-12-07T00:00:00.000Z,9.52,32.13,16.79,13.33,19.07,3.378,586
2023-12-08T00:00:00.000Z,11.23,41.33,16.32,14.73,17.67,3.105,583
2023-12-09T00:00:00.000Z,4.2,21.63,11.7,8.11,15.37,4.17,588
2023-12-10T00:00:00.000Z,0.63,51.83,2.79,2,5.27,3.741,590
2023-12-11T00:00:00.000Z,0.4,3.33,1.4,1.03,1.73,0.479,583
2023-12-12T00:00:00.000Z,0.5,22.07,1.8,1.4,4.98,2.199,577
2023-12-13T00:00:00.000Z,5.17,26.13,11.2,9.67,15.67,4.01,587
2023-12-14T00:00:00.000Z,4,34.53,7.8,6.6,9.6,3.241,587
2023-12-15T00:00:00.000Z,4.13,16.32,10.49,7.47,12.4,2.681,588
2023-12-16T00:00:00.000Z,1.4,14.87,4.17,3.07,10.18,3.829,585
2023-12-17T00:00:00.000Z,1.93,8.86,4.3,3.55,6.07,1.515,589
2023-12-18T00:00:00.000Z,1.87,8.63,4.93,4.07,6.32,1.411,585
2023-12-19T00:00:00.000Z,2,8.13,3.87,3.2,5.03,1.288,574
2023-12-20T00:00:00.000Z,0.2,3.57,1.23,0.9,1.63,0.654,586
2023-12-21T00:00:00.000Z,0.2,4,0.63,0.4,1.3,0.81,591
2023-12-22T00:00:00.000Z,0.2,3.4,0.87,0.56,1.21,0.496,585
2023-12-23T00:00:00.000Z,0.2,2.27,0.83,0.63,1.1,0.351,588
2023-12-24T00:00:00.000Z,0.2,2.47,0.6,0.47,0.9,0.374,581
2023-12-25T00:00:00.000Z,0.3,2.7,1.17,0.9,1.43,0.403,587
2023-12-26T00:00:00.000Z,0.2,2.06,0.7,0.4,1.1,0.409,517
2023-12-27T00:00:00.000Z,0.4,6.63,1.8,1.2,2.9,1.01,584
2023-12-28T00:00:00.000Z,0.7,3.8,1.7,1.4,2.1,0.551,586
2023-12-29T00:00:00.000Z,0.3,2,0.9,0.7,1.1,0.279,574
